2016-02-24,28.9,29.05,28.4,28.96,44558579,GE
2016-02-25,28.8,29.28,28.78,29.23,35694908,GE
2016-02-26,29.3,29.56,29.29,29.4,29340420,GE
2016-02-29,29.44,29.55,29.12,29.14,33851684,GE
2016-03-01,29.41,29.97,29.31,29.88,32307292,GE
2016-03-02,29.78,30.18,29.76,30.18,36453903,GE
2016-03-03,30.2,30.4,30.06,30.22,27970366,GE
2016-03-04,30.22,30.59,30.22,30.46,33027711,GE
2016-03-07,30.26,30.45,30.13,30.29,26227191,GE
2016-03-08,30.08,30.22,29.97,30.06,30547066,GE
2016-03-09,30.16,30.2,29.97,30.05,24818350,GE
2016-03-10,30.17,30.29,29.79,29.94,33136360,GE
2016-03-11,30.14,30.58,30.14,30.34,31840739,GE
2016-03-14,30.22,30.37,30.08,30.27,22153827,GE
2016-03-15,30.03,30.37,30.03,30.28,28899038,GE
2016-03-16,30.24,30.31,30.06,30.17,32655064,GE
2016-03-17,30.22,31.11,30.18,30.96,59703838,GE
2016-03-18,31.09,31.15,30.9,30.92,52317053,GE
2016-03-21,30.85,31.2,30.79,31.09,27329909,GE
2016-03-22,30.98,31.24,30.97,31.06,25921912,GE
2016-03-23,31.04,31.24,31.01,31.07,27038935,GE
2016-03-24,30.91,31.11,30.82,31.11,27593538,GE
2016-03-28,31.14,31.7,31.1,31.49,39468661,GE
2016-03-29,31.46,31.58,31.28,31.48,38073959,GE
2016-03-30,31.76,31.95,31.73,31.83,34666530,GE
2016-03-31,31.89,32.05,31.76,31.79,36783417,GE
2016-04-01,31.5,32.02,31.45,31.93,39393585,GE
2016-04-04,31.69,31.71,31.08,31.23,44445516,GE
2016-04-05,30.95,31.13,30.78,30.98,31251728,GE
2016-04-06,30.89,31.5,30.64,30.9,35500331,GE
2016-04-07,30.72,30.78,30.51,30.63,32807537,GE
2016-04-08,30.9,31.08,30.69,30.79,25577587,GE
2016-04-11,30.83,31.0,30.71,30.71,25060538,GE
2016-04-12,30.68,30.93,30.58,30.81,27394198,GE
2016-04-13,30.98,31.1,30.94,30.98,23317875,GE
2016-04-14,30.99,31.08,30.86,31.02,21473823,GE
2016-04-15,31.07,31.1,30.93,31.03,24379220,GE
2016-04-18,30.9,31.19,30.9,31.06,21072562,GE
2016-04-19,31.14,31.21,31.01,31.15,22634578,GE
2016-04-20,31.2,31.35,31.05,31.15,26535670,GE
2016-04-21,31.12,31.28,30.85,30.98,39482763,GE
2016-04-22,31.03,31.18,30.31,30.76,55791941,GE
2016-04-25,30.81,30.86,30.4,30.68,35447770,GE
2016-04-26,30.84,30.98,30.74,30.9,25216619,GE
2016-04-27,30.94,31.01,30.82,30.93,22810285,GE
2016-04-28,30.74,31.22,30.7,30.9,28808409,GE
2016-04-29,30.75,30.97,30.6,30.75,28874184,GE
2016-05-02,30.64,30.99,30.63,30.89,17137867,GE
2016-05-03,30.64,30.71,30.35,30.63,27589699,GE
2016-05-04,30.4,30.42,29.89,30.07,39550655,GE
2016-05-05,30.14,30.24,29.8,29.89,31690552,GE
2016-05-06,29.68,30.24,29.41,30.12,28295685,GE
2016-05-09,30.05,30.09,29.63,29.87,27149762,GE
2016-05-10,29.99,30.56,29.98,30.48,27112831,GE
2016-05-11,30.5,30.75,30.34,30.34,23307416,GE
2016-05-12,29.84,30.2,29.84,30.09,47258624,GE
2016-05-13,29.97,30.11,29.54,29.64,34639637,GE
2016-05-16,29.55,30.13,29.52,29.96,25678526,GE
2016-05-17,29.89,30.09,29.58,29.71,33130322,GE
2016-05-18,29.7,29.85,29.43,29.61,27507434,GE
2016-05-19,29.33,29.45,29.06,29.36,33794258,GE
2016-05-20,29.53,29.68,29.43,29.56,34241699,GE
2016-05-23,29.52,29.67,29.41,29.49,22098398,GE
2016-05-24,29.72,29.96,29.68,29.85,24142614,GE
2016-05-25,30.0,30.32,29.96,30.09,27644612,GE
2016-05-26,30.07,30.23,30.0,30.02,22642286,GE
2016-05-27,30.14,30.19,30.04,30.12,19478743,GE
2016-05-31,30.12,30.34,30.07,30.23,30296320,GE
2016-06-01,30.04,30.14,29.89,30.11,21126650,GE
2016-06-02,30.01,30.05,29.85,30.05,19031309,GE
2016-06-03,30.02,30.05,29.81,29.94,23802487,GE
2016-06-06,30.0,30.23,29.95,30.12,18662105,GE
2016-06-07,30.14,30.41,30.13,30.14,25650883,GE
2016-06-08,30.23,30.5,30.16,30.31,29141296,GE
2016-06-09,30.16,30.33,30.02,30.24,26527176,GE
2016-06-10,30.02,30.28,29.93,30.04,29429998,GE
2016-06-13,29.98,30.13,29.79,29.83,32959955,GE
2016-06-14,29.82,30.46,29.79,30.44,43700512,GE
2016-06-15,30.48,30.91,30.47,30.59,43765244,GE
2016-06-16,30.14,30.74,30.08,30.64,67618136,GE
2016-06-17,30.65,30.72,30.45,30.6,55635867,GE
2016-06-20,30.85,31.32,30.83,30.83,47891137,GE
2016-06-21,30.88,31.01,30.87,30.94,36034262,GE
2016-06-22,31.0,31.1,30.77,30.78,36011780,GE
2016-06-23,31.06,31.21,30.97,31.19,40228963,GE
2016-06-24,30.11,30.55,29.75,29.82,85669178,GE
2016-06-27,29.54,29.62,29.17,29.32,55173361,GE
2016-06-28,29.81,30.0,29.67,29.94,38208496,GE
2016-06-29,30.51,30.62,30.3,30.55,35868200,GE
2016-06-30,30.66,31.5,30.65,31.48,54514457,GE
2016-07-01,31.33,31.63,31.32,31.49,32700349,GE
2016-07-05,31.25,31.53,31.12,31.45,32360464,GE
2016-07-06,31.27,31.8,31.26,31.74,32105905,GE
2016-07-07,31.81,32.1,31.74,31.82,37517858,GE
2016-07-08,31.99,32.27,31.99,32.2,38531744,GE
2016-07-11,32.26,32.5,32.18,32.21,37979065,GE
2016-07-12,32.31,32.49,32.13,32.26,38090962,GE
2016-07-13,32.26,32.48,32.25,32.36,32464414,GE
2016-07-14,32.5,32.72,32.49,32.63,33877776,GE
2016-07-15,32.76,32.95,32.74,32.88,42308770,GE
2016-07-18,32.89,32.94,32.66,32.91,38265114,GE
2016-07-19,32.75,32.95,32.72,32.93,33557724,GE
2016-07-20,32.96,33.0,32.7,32.78,35557794,GE
2016-07-21,32.73,32.85,32.49,32.59,42869414,GE
2016-07-22,31.73,32.07,31.69,32.06,57763807,GE
2016-07-25,32.07,32.08,31.38,31.64,45728700,GE
2016-07-26,31.67,31.73,31.31,31.47,36903949,GE
2016-07-27,31.49,31.56,31.12,31.28,39256526,GE
2016-07-28,31.2,31.31,31.08,31.25,30297520,GE
2016-07-29,31.28,31.43,31.11,31.14,50052182,GE
2016-08-01,31.12,31.22,31.02,31.15,31154871,GE
2016-08-02,31.11,31.16,31.0,31.05,27000557,GE
2016-08-03,31.03,31.24,31.02,31.13,20006018,GE
2016-08-04,31.2,31.25,31.09,31.17,20293694,GE
2016-08-05,31.27,31.45,31.22,31.28,21577288,GE
2016-08-08,31.3,31.4,31.21,31.27,20434126,GE
2016-08-09,31.23,31.35,31.15,31.3,20108832,GE
2016-08-10,31.25,31.34,31.2,31.27,18538116,GE
2016-08-11,31.31,31.37,31.2,31.29,37986166,GE
2016-08-12,31.2,31.28,31.18,31.24,21327002,GE
2016-08-15,31.3,31.35,31.22,31.24,19553314,GE
2016-08-16,31.14,31.29,31.08,31.19,22383559,GE
2016-08-17,31.26,31.32,31.18,31.29,17598105,GE
2016-08-18,31.25,31.43,31.19,31.43,28041239,GE
2016-08-19,31.32,31.4,31.18,31.25,24742797,GE
2016-08-22,31.17,31.43,31.08,31.32,20460480,GE
2016-08-23,31.45,31.57,31.23,31.23,32116691,GE
2016-08-24,31.27,31.35,31.17,31.22,22045111,GE
2016-08-25,31.19,31.3,31.13,31.21,17027872,GE
2016-08-26,31.27,31.46,31.14,31.23,22265644,GE
2016-08-29,31.18,31.45,31.17,31.36,21248854,GE
2016-08-30,31.34,31.47,31.3,31.37,18137873,GE
2016-08-31,31.29,31.35,31.19,31.24,33416260,GE
2016-09-01,31.15,31.29,30.96,31.2,41255600,GE
2016-09-02,31.25,31.45,31.23,31.29,20224793,GE
2016-09-06,31.31,31.34,30.8,31.05,40955651,GE
2016-09-07,30.99,31.06,30.8,31.06,27266887,GE
2016-09-08,31.0,31.05,30.9,31.04,30256181,GE
2016-09-09,30.82,30.82,30.11,30.11,44619722,GE
2016-09-12,30.0,30.57,29.84,30.49,41407281,GE
2016-09-13,30.22,30.25,29.72,29.85,45066224,GE
2016-09-14,29.81,30.0,29.67,29.7,51077594,GE
2016-09-15,29.55,29.85,29.42,29.75,35262527,GE
2016-09-16,29.63,29.75,29.54,29.68,64934725,GE
2016-09-19,29.78,29.96,29.4,29.43,30501299,GE
2016-09-20,29.67,29.8,29.62,29.67,29646465,GE
2016-09-21,29.75,29.92,29.59,29.85,29031558,GE
2016-09-22,29.96,30.11,29.93,30.04,29379879,GE
2016-09-23,30.02,30.05,29.81,29.89,22821677,GE
2016-09-26,29.8,29.81,29.52,29.54,25905794,GE
2016-09-27,29.6,29.97,29.47,29.88,25491940,GE
2016-09-28,29.92,29.94,29.6,29.9,26750633,GE
2016-09-29,29.81,30.1,29.44,29.53,38873664,GE
2016-09-30,29.6,29.85,29.58,29.62,36120040,GE
2016-10-03,29.46,29.7,29.4,29.64,19794077,GE
2016-10-04,29.71,29.75,29.45,29.5,31127714,GE
2016-10-05,29.52,29.7,29.4,29.5,24936855,GE
2016-10-06,29.4,29.5,29.14,29.27,28087933,GE
2016-10-07,29.06,29.2,28.92,29.08,37840132,GE
2016-10-10,29.0,29.31,28.81,28.86,33981885,GE
2016-10-11,28.75,29.03,28.69,28.92,30942235,GE
2016-10-12,28.92,29.02,28.81,28.9,22754703,GE
2016-10-13,28.78,28.9,28.66,28.77,28392555,GE
2016-10-14,28.96,29.03,28.82,28.89,28181380,GE
2016-10-17,28.9,28.99,28.7,28.85,39732551,GE
2016-10-18,29.03,29.08,28.9,28.98,27562377,GE
2016-10-19,29.06,29.22,29.03,29.06,29187978,GE
2016-10-20,29.1,29.2,28.96,29.07,28433328,GE
2016-10-21,28.44,29.0,28.33,28.98,64153187,GE
2016-10-24,29.0,29.21,28.9,28.92,31139738,GE
2016-10-25,28.94,29.01,28.62,28.65,26480722,GE
2016-10-26,28.59,29.07,28.55,28.87,24357188,GE
2016-10-27,28.89,28.96,28.61,28.63,25432889,GE
2016-10-28,28.88,29.59,28.87,29.22,67870824,GE
2016-10-31,29.48,29.65,29.09,29.1,43563696,GE
2016-11-01,29.0,29.2,28.71,28.88,32010770,GE
2016-11-02,28.86,28.86,28.4,28.49,30873251,GE
2016-11-03,28.6,28.6,28.19,28.28,23000683,GE
2016-11-04,28.22,28.81,28.22,28.44,35864921,GE
2016-11-07,28.85,29.33,28.83,29.31,41254153,GE
2016-11-08,29.37,29.62,29.29,29.42,35829370,GE
2016-11-09,29.32,29.81,29.07,29.63,54046508,GE
2016-11-10,29.85,30.84,29.83,30.41,81324772,GE
2016-11-11,30.49,30.77,30.37,30.71,42712372,GE
2016-11-14,30.74,30.85,30.48,30.51,37740534,GE
2016-11-15,30.48,30.77,30.24,30.75,40185971,GE
2016-11-16,30.65,30.78,30.54,30.74,25265840,GE
2016-11-17,30.7,30.87,30.66,30.79,17834070,GE
2016-11-18,30.75,30.9,30.52,30.67,28583868,GE
2016-11-21,30.69,30.88,30.58,30.87,22136288,GE
2016-11-22,30.93,31.24,30.88,31.18,27721315,GE
2016-11-23,31.24,31.38,31.18,31.34,24624934,GE
2016-11-25,31.45,31.49,31.29,31.44,13162239,GE
2016-11-28,31.33,31.43,31.21,31.25,22092675,GE
2016-11-29,31.28,31.35,30.98,31.05,31423689,GE
2016-11-30,31.18,31.27,30.75,30.76,45636890,GE
2016-12-01,30.64,31.46,30.62,31.39,44701975,GE
2016-12-02,31.36,31.49,31.26,31.34,21401028,GE
2016-12-05,31.43,31.45,31.06,31.11,22138326,GE
2016-12-06,31.19,31.24,31.01,31.17,17573265,GE
2016-12-07,31.01,31.6,30.93,31.6,32896981,GE
2016-12-08,31.6,31.7,31.4,31.53,28145056,GE
2016-12-09,31.45,31.92,31.35,31.78,31227376,GE
2016-12-12,31.67,31.99,31.66,31.86,31040716,GE
2016-12-13,31.9,32.0,31.61,31.74,34500439,GE
2016-12-14,31.61,31.98,31.44,31.5,43675283,GE
2016-12-15,31.49,31.95,31.13,31.26,43377421,GE
2016-12-16,31.52,31.87,31.46,31.75,71976180,GE
2016-12-19,31.76,32.0,31.7,31.92,34951832,GE
2016-12-20,31.92,32.38,31.91,32.25,39818239,GE
2016-12-21,32.2,32.24,32.05,32.13,27964665,GE
2016-12-22,31.91,31.95,31.78,31.82,24193791,GE
2016-12-23,31.87,31.94,31.77,31.88,14988550,GE
2016-12-27,31.89,32.04,31.85,31.9,15655879,GE
2016-12-28,31.84,31.97,31.67,31.7,18885708,GE
2016-12-29,31.74,31.88,31.7,31.71,16092077,GE
2016-12-30,31.63,31.8,31.51,31.6,25455240,GE
