2015-03-26,24.8,24.92,24.67,24.8,32504429,GE
2015-03-27,24.92,24.92,24.71,24.86,28320556,GE
2015-03-30,24.98,25.2,24.97,25.12,27281424,GE
2015-03-31,25.09,25.09,24.81,24.81,34940926,GE
2015-04-01,24.72,24.92,24.57,24.84,38749526,GE
2015-04-02,24.81,25.0,24.7,24.94,29213060,GE
2015-04-06,24.9,25.41,24.79,25.18,33445096,GE
2015-04-07,25.17,25.28,25.0,25.02,21261550,GE
2015-04-08,25.05,25.12,24.87,25.01,22439203,GE
2015-04-09,25.09,25.83,24.92,25.73,60149914,GE
2015-04-10,27.13,28.68,27.0,28.51,352701949,GE
2015-04-13,28.06,28.19,27.5,27.63,153984855,GE
2015-04-14,27.48,27.84,27.38,27.73,55777197,GE
2015-04-15,27.69,27.85,27.43,27.46,56420065,GE
2015-04-16,27.31,27.5,27.18,27.28,62363112,GE
2015-04-17,27.4,27.7,26.92,27.25,87794530,GE
2015-04-20,27.32,27.44,27.01,27.02,61686961,GE
2015-04-21,27.03,27.06,26.55,26.62,76872343,GE
2015-04-22,26.7,27.02,26.6,26.91,47056120,GE
2015-04-23,26.78,27.07,26.71,26.85,38165835,GE
2015-04-24,26.88,26.94,26.7,26.8,27713961,GE
2015-04-27,26.96,27.0,26.81,26.88,36217680,GE
2015-04-28,26.95,27.16,26.64,27.12,38426611,GE
2015-04-29,26.95,27.25,26.9,27.09,37153977,GE
2015-04-30,27.06,27.35,26.97,27.08,42984977,GE
2015-05-01,27.09,27.32,26.99,27.31,28303317,GE
2015-05-04,27.36,27.61,27.25,27.27,26201685,GE
2015-05-05,27.25,27.36,26.85,26.92,30347339,GE
2015-05-06,27.0,27.18,26.61,26.81,27761007,GE
2015-05-07,26.78,27.12,26.66,27.04,31038239,GE
2015-05-08,27.25,27.49,27.22,27.36,37221527,GE
2015-05-11,27.25,27.3,26.86,26.92,32453388,GE
2015-05-12,26.82,27.09,26.75,27.03,29789840,GE
2015-05-13,27.02,27.24,26.92,27.21,37170407,GE
2015-05-14,27.32,27.43,27.15,27.41,26976059,GE
2015-05-15,27.38,27.44,27.25,27.27,35768687,GE
2015-05-18,27.21,27.39,27.21,27.31,22489480,GE
2015-05-19,27.27,27.39,27.21,27.35,29150774,GE
2015-05-20,27.34,27.7,27.2,27.64,40173649,GE
2015-05-21,27.68,27.79,27.55,27.72,40311149,GE
2015-05-22,27.69,27.78,27.62,27.68,23289341,GE
2015-05-26,27.52,27.58,27.38,27.52,47465199,GE
2015-05-27,27.57,27.62,27.46,27.52,25326776,GE
2015-05-28,27.5,27.63,27.3,27.63,26418344,GE
2015-05-29,27.5,27.5,27.27,27.27,41661017,GE
2015-06-01,27.26,27.34,27.07,27.28,33322427,GE
2015-06-02,27.22,27.42,27.15,27.33,26325304,GE
2015-06-03,27.43,27.56,27.36,27.53,26306271,GE
2015-06-04,27.42,27.62,27.21,27.26,33360470,GE
2015-06-05,27.26,27.38,27.16,27.29,30647728,GE
2015-06-08,27.32,27.36,27.21,27.24,29812813,GE
2015-06-09,27.28,27.47,27.17,27.33,31113885,GE
2015-06-10,27.36,27.68,27.32,27.63,33175668,GE
2015-06-11,27.57,27.64,27.36,27.51,31388401,GE
2015-06-12,27.44,27.48,27.28,27.39,22170553,GE
2015-06-15,27.2,27.31,27.11,27.21,28498668,GE
2015-06-16,27.17,27.24,27.0,27.22,27569524,GE
2015-06-17,27.19,27.4,27.11,27.27,36548320,GE
2015-06-18,27.08,27.41,27.03,27.37,37680661,GE
2015-06-19,27.27,27.38,27.18,27.24,60267647,GE
2015-06-22,27.3,27.5,27.29,27.42,27504658,GE
2015-06-23,27.42,27.6,27.39,27.55,32510907,GE
2015-06-24,27.55,27.59,27.25,27.26,32456692,GE
2015-06-25,27.28,27.35,27.02,27.04,23342077,GE
2015-06-26,27.04,27.13,26.91,27.09,25777443,GE
2015-06-29,26.9,26.97,26.53,26.64,33372327,GE
2015-06-30,26.82,26.96,26.53,26.57,35557794,GE
2015-07-01,26.67,26.87,26.47,26.66,30427429,GE
2015-07-02,26.7,26.83,26.6,26.78,26002262,GE
2015-07-06,26.53,26.64,26.2,26.31,27858107,GE
2015-07-07,26.38,26.55,25.93,26.47,32647133,GE
2015-07-08,26.09,26.24,25.88,25.89,32030673,GE
2015-07-09,26.17,26.4,26.01,26.02,30411376,GE
2015-07-10,26.39,26.44,26.04,26.27,25359841,GE
2015-07-13,26.49,26.53,26.24,26.47,24324597,GE
2015-07-14,26.35,26.73,26.35,26.66,22294572,GE
2015-07-15,26.61,26.79,26.6,26.77,27925145,GE
2015-07-16,26.98,27.04,26.84,27.04,30635414,GE
2015-07-17,27.26,27.33,27.03,27.24,41190955,GE
2015-07-20,27.12,27.21,27.01,27.14,24686624,GE
2015-07-21,27.01,27.15,26.8,26.85,29282285,GE
2015-07-22,26.88,26.96,26.57,26.63,24133394,GE
2015-07-23,26.58,26.6,26.2,26.26,23201200,GE
2015-07-24,26.31,26.32,25.67,25.75,31124222,GE
2015-07-27,25.54,25.98,25.52,25.95,36276960,GE
2015-07-28,26.1,26.24,25.95,26.1,27758314,GE
2015-07-29,26.09,26.28,26.05,26.26,23987875,GE
2015-07-30,26.23,26.24,26.01,26.12,22118881,GE
2015-07-31,26.23,26.29,26.05,26.1,23197506,GE
2015-08-03,26.12,26.12,25.6,25.87,32580332,GE
2015-08-04,25.89,26.06,25.83,25.9,21985187,GE
2015-08-05,26.09,26.33,26.03,26.1,25471417,GE
2015-08-06,26.15,26.18,25.96,26.03,17298182,GE
2015-08-07,25.95,26.06,25.61,25.79,25916189,GE
2015-08-10,25.9,26.3,25.9,26.24,23479164,GE
2015-08-11,26.03,26.03,25.64,25.71,28235312,GE
2015-08-12,25.54,25.88,25.35,25.86,32656190,GE
2015-08-13,25.77,25.91,25.62,25.79,16418697,GE
2015-08-14,25.65,26.1,25.62,26.08,20786347,GE
2015-08-17,25.95,26.24,25.8,26.21,19223741,GE
2015-08-18,26.17,26.21,25.94,26.07,20348848,GE
2015-08-19,25.9,26.02,25.62,25.73,29149886,GE
2015-08-20,25.51,25.64,25.18,25.19,34586457,GE
2015-08-21,24.9,25.13,24.56,24.59,64974970,GE
2015-08-24,22.84,24.04,19.37,23.87,90497938,GE
2015-08-25,24.73,24.74,23.27,23.27,60647893,GE
2015-08-26,23.85,24.07,23.27,24.01,78866026,GE
2015-08-27,24.43,25.01,24.38,25.01,64518057,GE
2015-08-28,24.92,25.17,24.78,25.16,32860628,GE
2015-08-31,24.98,24.98,24.58,24.82,36860333,GE
2015-09-01,24.24,24.36,23.68,23.88,65134637,GE
2015-09-02,24.14,24.58,23.83,24.57,49831515,GE
2015-09-03,24.76,24.95,24.39,24.51,33319045,GE
2015-09-04,24.18,24.18,23.85,24.0,35437445,GE
2015-09-08,24.51,24.98,24.27,24.96,46032412,GE
2015-09-09,25.2,25.22,24.48,24.55,34442632,GE
2015-09-10,24.56,24.86,24.5,24.68,34901927,GE
2015-09-11,24.74,24.96,24.5,24.95,31867126,GE
2015-09-14,24.97,24.98,24.6,24.77,26234226,GE
2015-09-15,24.9,25.45,24.7,25.3,46004935,GE
2015-09-16,25.53,26.03,25.42,25.93,61449569,GE
2015-09-17,25.5,25.93,25.27,25.35,47862293,GE
2015-09-18,25.15,25.2,24.71,24.8,77499048,GE
2015-09-21,24.89,25.2,24.84,25.09,29571691,GE
2015-09-22,24.76,25.16,24.6,25.11,43668615,GE
2015-09-23,25.01,25.33,24.98,25.14,41090175,GE
2015-09-24,24.87,25.45,24.65,24.91,52889826,GE
2015-09-25,25.0,25.04,24.86,24.92,38908252,GE
2015-09-28,24.69,24.74,24.31,24.31,42501379,GE
2015-09-29,24.33,24.6,24.26,24.57,41372752,GE
2015-09-30,24.73,25.24,24.69,25.22,43645099,GE
2015-10-01,25.15,25.31,24.79,25.19,39695931,GE
2015-10-02,24.87,25.49,24.83,25.47,42510925,GE
2015-10-05,26.37,27.2,26.22,26.82,103743375,GE
2015-10-06,26.99,27.41,26.96,27.29,70425497,GE
2015-10-07,27.5,27.77,27.32,27.77,65680243,GE
2015-10-08,27.63,28.2,27.43,28.03,51044143,GE
2015-10-09,27.98,28.17,27.89,28.07,45590883,GE
2015-10-12,27.98,28.17,27.91,28.09,25200842,GE
2015-10-13,27.97,28.28,27.87,27.87,42090166,GE
2015-10-14,27.74,27.84,27.48,27.6,39034944,GE
2015-10-15,27.8,28.17,27.64,28.03,76817128,GE
2015-10-16,28.61,29.19,28.22,28.98,141786192,GE
2015-10-19,28.8,29.56,28.75,28.99,119910483,GE
2015-10-20,28.82,29.0,28.7,28.78,75134967,GE
2015-10-21,28.79,29.24,28.78,28.85,65410387,GE
2015-10-22,28.95,29.74,28.91,29.58,81425158,GE
2015-10-23,29.7,29.83,29.42,29.51,76830870,GE
2015-10-26,29.52,29.66,29.41,29.55,50356702,GE
2015-10-27,29.41,29.64,29.23,29.46,66906372,GE
2015-10-28,29.33,29.58,29.15,29.39,71034638,GE
2015-10-29,29.17,29.38,29.06,29.34,42352301,GE
2015-10-30,29.22,29.32,28.91,28.92,70862825,GE
2015-11-02,28.94,29.4,28.88,29.4,59472279,GE
2015-11-03,29.21,29.79,29.18,29.59,95813007,GE
2015-11-04,29.55,29.78,29.46,29.54,105125942,GE
2015-11-05,29.47,29.74,29.31,29.64,122551216,GE
2015-11-06,29.44,29.95,29.25,29.92,125894078,GE
2015-11-09,29.76,29.95,29.38,29.75,144377160,GE
2015-11-10,29.63,30.27,29.61,30.12,212026131,GE
2015-11-11,30.2,30.82,30.2,30.67,197245812,GE
2015-11-12,30.41,30.9,30.11,30.16,292370745,GE
2015-11-13,29.86,30.49,29.81,30.28,246854624,GE
2015-11-16,29.88,30.6,29.77,30.36,284845575,GE
2015-11-17,30.57,30.75,30.0,30.32,430949788,GE
2015-11-18,30.22,30.57,30.1,30.52,177060901,GE
2015-11-19,30.38,30.51,30.25,30.27,98861301,GE
2015-11-20,30.26,30.99,30.21,30.66,210578879,GE
2015-11-23,30.59,30.82,30.26,30.59,130556528,GE
2015-11-24,30.33,30.87,30.28,30.66,145669054,GE
2015-11-25,30.64,30.65,30.3,30.36,54159737,GE
2015-11-27,30.27,30.38,30.19,30.36,33143866,GE
2015-11-30,30.33,30.45,29.94,29.94,77882522,GE
2015-12-01,29.99,30.25,29.87,30.17,54040388,GE
2015-12-02,30.09,30.23,29.88,29.97,44086870,GE
2015-12-03,30.09,30.25,29.96,30.03,62969943,GE
2015-12-04,30.07,30.52,29.96,30.49,58203164,GE
2015-12-07,30.42,30.44,30.12,30.37,66681281,GE
2015-12-08,30.07,30.38,29.91,30.19,53265473,GE
2015-12-09,30.02,30.59,29.96,30.47,50560429,GE
2015-12-10,30.44,30.93,30.37,30.65,47082549,GE
2015-12-11,30.32,30.61,30.15,30.26,62907677,GE
2015-12-14,30.26,30.46,29.77,30.26,64606801,GE
2015-12-15,30.4,30.61,30.22,30.32,59345615,GE
2015-12-16,30.46,31.23,30.42,30.98,73831508,GE
2015-12-17,30.94,31.05,30.53,30.55,58024145,GE
2015-12-18,30.39,30.58,30.28,30.28,83144824,GE
2015-12-21,30.42,30.6,30.15,30.4,40719167,GE
2015-12-22,30.49,30.63,30.16,30.49,42256401,GE
2015-12-23,30.52,31.0,30.52,30.95,35775367,GE
2015-12-24,30.9,30.93,30.69,30.83,13518873,GE
2015-12-28,30.74,31.0,30.6,30.9,26557659,GE
2015-12-29,31.01,31.48,31.0,31.28,33400428,GE
2015-12-30,31.28,31.44,31.01,31.05,29127671,GE
2015-12-31,30.86,31.49,30.79,31.15,52307706,GE
